method,row_id,document,gold_binary,score,prediction,mean_selected_threshold,prediction_vote_share,cv_appearances,provider,model,condition_id,definition_id,prompt_style,label_space,seed
platt_tuned_threshold,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6325381839874961,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7077125295145669,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.6325381839874961,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.22700575094207207,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8277023099068123,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9801857232626175,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9927196799390995,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8665130712939111,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9882145880071316,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8277023099068123,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8665130712939111,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.8906237079515954,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7470978844963394,0,0.75,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9801857232626175,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.984140399829506,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.7470978844963394,0,0.75,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7470978844963394,0,0.75,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.8665130712939111,1,0.75,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.9684151475047097,1,0.82,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.9468469047222106,1,0.82,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.6856427452353483,0,0.82,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.7530982835920778,0,0.82,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.9384065380813151,1,0.82,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.9384065380813151,1,0.82,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.49801501219410715,0,0.76,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
platt_tuned_threshold,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.6856427452353483,0,0.82,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.6470588235294118,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.6470588235294118,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.6470588235294118,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.6111111111111112,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.8333333333333334,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.5,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_0.5,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.6111111111111112,1,0.5,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7142857142857143,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.4,0,0.72,0.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
isotonic_tuned_threshold,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.65,1.0,1,gemini,gemini-3.1-flash-lite,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17
